   76  0.10000815E+001  0.99998334E-002 -0.14265088E-011
   77  0.10000813E+001  0.99998334E-002 -0.14265092E-011
   78  0.10000812E+001  0.99998334E-002 -0.14265096E-011
   79  0.10000811E+001  0.99998334E-002 -0.14265100E-011
   80  0.10000809E+001  0.99998334E-002 -0.14265104E-011
   81  0.10000808E+001  0.99998334E-002 -0.14265108E-011
   82  0.10000806E+001  0.99998334E-002 -0.14265112E-011
   83  0.10000805E+001  0.99998334E-002 -0.14265116E-011
   84  0.10000804E+001  0.99998334E-002 -0.14265120E-011
   85  0.10000802E+001  0.99998334E-002 -0.14265124E-011
   86  0.10000801E+001  0.99998334E-002 -0.14265128E-011
   87  0.10000799E+001  0.99998334E-002 -0.14265132E-011
   88  0.10000798E+001  0.99998334E-002 -0.14265136E-011
   89  0.10000796E+001  0.99998334E-002 -0.14265140E-011
   90  0.10000795E+001  0.99998334E-002 -0.14265144E-011
   91  0.10000794E+001  0.99998334E-002 -0.14265148E-011
   92  0.10000792E+001  0.99998334E-002 -0.14265153E-011
   93  0.10000791E+001  0.99998334E-002 -0.14265157E-011
   94  0.10000789E+001  0.99998334E-002 -0.14265161E-011
   95  0.10000788E+001  0.99998334E-002 -0.14265165E-011
   96  0.10000786E+001  0.99998334E-002 -0.14265169E-011
   97  0.10000785E+001  0.99998334E-002 -0.14265173E-011
   98  0.10000784E+001  0.99998334E-002 -0.14265177E-011
   99  0.10000782E+001  0.99998334E-002 -0.14265181E-011
  100  0.10000781E+001  0.99998334E-002 -0.14265185E-011
  101  0.10000779E+001  0.99998334E-002 -0.14265189E-011
  102  0.10000778E+001  0.99998334E-002 -0.14265193E-011
  103  0.10000776E+001  0.99998334E-002 -0.14265197E-011
  104  0.10000775E+001  0.99998334E-002 -0.14265201E-011
  105  0.10000774E+001  0.99998334E-002 -0.14265205E-011
  106  0.10000772E+001  0.99998334E-002 -0.14265209E-011
  107  0.10000771E+001  0.99998334E-002 -0.14265213E-011
  108  0.10000769E+001  0.99998334E-002 -0.14265217E-011
  109  0.10000768E+001  0.99998334E-002 -0.14265221E-011
  110  0.10000767E+001  0.99998334E-002 -0.14265225E-011
  111  0.10000765E+001  0.99998334E-002 -0.14265229E-011
  112  0.10000764E+001  0.99998334E-002 -0.14265233E-011
  113  0.10000762E+001  0.99998334E-002 -0.14265237E-011
  114  0.10000761E+001  0.99998334E-002 -0.14265241E-011
  115  0.10000759E+001  0.99998334E-002 -0.14265245E-011
  116  0.10000758E+001  0.99998334E-002 -0.14265249E-011
  117  0.10000757E+001  0.99998334E-002 -0.14265254E-011
  118  0.10000755E+001  0.99998334E-002 -0.14265258E-011
  119  0.10000754E+001  0.99998334E-002 -0.14265262E-011
  120  0.10000752E+001  0.99998334E-002 -0.14265266E-011
  121  0.10000751E+001  0.99998334E-002 -0.14265270E-011
  122  0.10000749E+001  0.99998334E-002 -0.14265274E-011
  123  0.10000748E+001  0.99998334E-002 -0.14265278E-011
  124  0.10000747E+001  0.99998334E-002 -0.14265282E-011
  125  0.10000745E+001  0.99998334E-002 -0.14265286E-011
  126  0.10000744E+001  0.99998334E-002 -0.14265290E-011
  127  0.10000742E+001  0.99998334E-002 -0.14265294E-011
  128  0.10000741E+001  0.99998334E-002 -0.14265298E-011
  129  0.10000740E+001  0.99998334E-002 -0.14265302E-011
  130  0.10000738E+001  0.99998334E-002 -0.14265306E-011
  131  0.10000737E+001  0.99998334E-002 -0.14265310E-011
  132  0.10000735E+001  0.99998334E-002 -0.14265314E-011
  133  0.10000734E+001  0.99998334E-002 -0.14265318E-011
  134  0.10000732E+001  0.99998334E-002 -0.14265322E-011
  135  0.10000731E+001  0.99998334E-002 -0.14265326E-011
  136  0.10000730E+001  0.99998334E-002 -0.14265330E-011
  137  0.10000728E+001  0.99998334E-002 -0.14265334E-011
  138  0.10000727E+001  0.99998334E-002 -0.14265338E-011
  139  0.10000725E+001  0.99998334E-002 -0.14265342E-011
  140  0.10000724E+001  0.99998334E-002 -0.14265346E-011
  141  0.10000722E+001  0.99998334E-002 -0.14265351E-011
  142  0.10000721E+001  0.99998334E-002 -0.14265355E-011
  143  0.10000720E+001  0.99998334E-002 -0.14265359E-011
  144  0.10000718E+001  0.99998334E-002 -0.14265363E-011
  145  0.10000717E+001  0.99998334E-002 -0.14265367E-011
  146  0.10000715E+001  0.99998334E-002 -0.14265371E-011
  147  0.10000714E+001  0.99998334E-002 -0.14265375E-011
  148  0.10000713E+001  0.99998334E-002 -0.14265379E-011
  149  0.10000711E+001  0.99998334E-002 -0.14265383E-011
  150  0.10000710E+001  0.99998334E-002 -0.14265387E-011
  151  0.10000708E+001  0.99998334E-002 -0.14265391E-011
  152  0.10000707E+001  0.99998334E-002 -0.14265395E-011
  153  0.10000705E+001  0.99998334E-002 -0.14265399E-011
  154  0.10000704E+001  0.99998334E-002 -0.14265403E-011
  155  0.10000703E+001  0.99998334E-002 -0.14265407E-011
  156  0.10000701E+001  0.99998334E-002 -0.14265411E-011
  157  0.10000700E+001  0.99998334E-002 -0.14265415E-011
  158  0.10000698E+001  0.99998334E-002 -0.14265419E-011
  159  0.10000697E+001  0.99998334E-002 -0.14265423E-011
  160  0.10000695E+001  0.99998334E-002 -0.14265427E-011
  161  0.10000694E+001  0.99998334E-002 -0.14265431E-011
  162  0.10000693E+001  0.99998334E-002 -0.14265435E-011
  163  0.10000691E+001  0.99998334E-002 -0.14265439E-011
  164  0.10000690E+001  0.99998334E-002 -0.14265443E-011
  165  0.10000688E+001  0.99998334E-002 -0.14265447E-011
  166  0.10000687E+001  0.99998334E-002 -0.14265451E-011
  167  0.10000686E+001  0.99998334E-002 -0.14265456E-011
  168  0.10000684E+001  0.99998334E-002 -0.14265460E-011
  169  0.10000683E+001  0.99998334E-002 -0.14265464E-011
  170  0.10000681E+001  0.99998334E-002 -0.14265468E-011
  171  0.10000680E+001  0.99998334E-002 -0.14265472E-011
  172  0.10000678E+001  0.99998334E-002 -0.14265476E-011
  173  0.10000677E+001  0.99998334E-002 -0.14265480E-011
  174  0.10000676E+001  0.99998334E-002 -0.14265484E-011
  175  0.10000674E+001  0.99998334E-002 -0.14265488E-011
  176  0.10000673E+001  0.99998334E-002 -0.14265492E-011
  177  0.10000671E+001  0.99998334E-002 -0.14265496E-011
  178  0.10000670E+001  0.99998334E-002 -0.14265500E-011
  179  0.10000668E+001  0.99998334E-002 -0.14265504E-011
  180  0.10000667E+001  0.99998334E-002 -0.14265508E-011
  181  0.10000666E+001  0.99998334E-002 -0.14265512E-011
  182  0.10000664E+001  0.99998334E-002 -0.14265516E-011
  183  0.10000663E+001  0.99998334E-002 -0.14265520E-011
  184  0.10000661E+001  0.99998334E-002 -0.14265524E-011
  185  0.10000660E+001  0.99998334E-002 -0.14265528E-011
  186  0.10000659E+001  0.99998334E-002 -0.14265532E-011
  187  0.10000657E+001  0.99998334E-002 -0.14265536E-011
  188  0.10000656E+001  0.99998334E-002 -0.14265540E-011
  189  0.10000654E+001  0.99998334E-002 -0.14265544E-011
  190  0.10000653E+001  0.99998334E-002 -0.14265548E-011
  191  0.10000651E+001  0.99998334E-002 -0.14265553E-011
  192  0.10000650E+001  0.99998334E-002 -0.14265557E-011
  193  0.10000649E+001  0.99998334E-002 -0.14265561E-011
  194  0.10000647E+001  0.99998334E-002 -0.14265565E-011
  195  0.10000646E+001  0.99998334E-002 -0.14265569E-011
  196  0.10000644E+001  0.99998334E-002 -0.14265573E-011
  197  0.10000643E+001  0.99998334E-002 -0.14265577E-011
  198  0.10000641E+001  0.99998334E-002 -0.14265581E-011
  199  0.10000640E+001  0.99998334E-002 -0.14265585E-011
  200  0.10000639E+001  0.99998334E-002 -0.14265589E-011
  201  0.10000637E+001  0.99998334E-002 -0.14265593E-011
  202  0.10000636E+001  0.99998334E-002 -0.14265597E-011
  203  0.10000634E+001  0.99998334E-002 -0.14265601E-011
  204  0.10000633E+001  0.99998334E-002 -0.14265605E-011
  205  0.10000632E+001  0.99998334E-002 -0.14265609E-011
  206  0.10000630E+001  0.99998334E-002 -0.14265613E-011
  207  0.10000629E+001  0.99998334E-002 -0.14265617E-011
  208  0.10000627E+001  0.99998334E-002 -0.14265621E-011
  209  0.10000626E+001  0.99998334E-002 -0.14265625E-011
  210  0.10000624E+001  0.99998334E-002 -0.14265629E-011
  211  0.10000623E+001  0.99998334E-002 -0.14265633E-011
  212  0.10000622E+001  0.99998334E-002 -0.14265637E-011
  213  0.10000620E+001  0.99998334E-002 -0.14265641E-011
  214  0.10000619E+001  0.99998334E-002 -0.14265645E-011
  215  0.10000617E+001  0.99998334E-002 -0.14265650E-011
  216  0.10000616E+001  0.99998334E-002 -0.14265654E-011
  217  0.10000614E+001  0.99998334E-002 -0.14265658E-011
  218  0.10000613E+001  0.99998334E-002 -0.14265662E-011
  219  0.10000612E+001  0.99998334E-002 -0.14265666E-011
  220  0.10000610E+001  0.99998334E-002 -0.14265670E-011
  221  0.10000609E+001  0.99998334E-002 -0.14265674E-011
  222  0.10000607E+001  0.99998334E-002 -0.14265678E-011
  223  0.10000606E+001  0.99998334E-002 -0.14265682E-011
  224  0.10000604E+001  0.99998334E-002 -0.14265686E-011
  225  0.10000603E+001  0.99998334E-002 -0.14265690E-011
  226  0.10000602E+001  0.99998334E-002 -0.14265694E-011
  227  0.10000600E+001  0.99998334E-002 -0.14265698E-011
  228  0.10000599E+001  0.99998334E-002 -0.14265702E-011
  229  0.10000597E+001  0.99998334E-002 -0.14265706E-011
  230  0.10000596E+001  0.99998334E-002 -0.14265710E-011
  231  0.10000595E+001  0.99998334E-002 -0.14265714E-011
  232  0.10000593E+001  0.99998334E-002 -0.14265718E-011
  233  0.10000592E+001  0.99998334E-002 -0.14265722E-011
  234  0.10000590E+001  0.99998334E-002 -0.14265726E-011
  235  0.10000589E+001  0.99998334E-002 -0.14265730E-011
  236  0.10000587E+001  0.99998334E-002 -0.14265734E-011
  237  0.10000586E+001  0.99998334E-002 -0.14265738E-011
  238  0.10000585E+001  0.99998334E-002 -0.14265742E-011
  239  0.10000583E+001  0.99998334E-002 -0.14265746E-011
  240  0.10000582E+001  0.99998334E-002 -0.14265750E-011
  241  0.10000580E+001  0.99998334E-002 -0.14265755E-011
  242  0.10000579E+001  0.99998334E-002 -0.14265759E-011
  243  0.10000577E+001  0.99998334E-002 -0.14265763E-011
  244  0.10000576E+001  0.99998334E-002 -0.14265767E-011
  245  0.10000575E+001  0.99998334E-002 -0.14265771E-011
  246  0.10000573E+001  0.99998334E-002 -0.14265775E-011
  247  0.10000572E+001  0.99998334E-002 -0.14265779E-011
  248  0.10000570E+001  0.99998334E-002 -0.14265783E-011
  249  0.10000569E+001  0.99998334E-002 -0.14265787E-011
  250  0.10000568E+001  0.99998334E-002 -0.14265791E-011
  251  0.10000566E+001  0.99998334E-002 -0.14265795E-011
  252  0.10000565E+001  0.99998334E-002 -0.14265799E-011
  253  0.10000563E+001  0.99998334E-002 -0.14265803E-011
  254  0.10000562E+001  0.99998334E-002 -0.14265807E-011
  255  0.10000560E+001  0.99998334E-002 -0.14265811E-011
  256  0.10000559E+001  0.99998334E-002 -0.14265815E-011
  257  0.10000558E+001  0.99998334E-002 -0.14265819E-011
  258  0.10000556E+001  0.99998334E-002 -0.14265823E-011
  259  0.10000555E+001  0.99998334E-002 -0.14265827E-011
  260  0.10000553E+001  0.99998334E-002 -0.14265831E-011
  261  0.10000552E+001  0.99998334E-002 -0.14265835E-011
  262  0.10000550E+001  0.99998334E-002 -0.14265839E-011
  263  0.10000549E+001  0.99998334E-002 -0.14265843E-011
  264  0.10000548E+001  0.99998334E-002 -0.14265848E-011
  265  0.10000546E+001  0.99998334E-002 -0.14265852E-011
  266  0.10000545E+001  0.99998334E-002 -0.14265856E-011
  267  0.10000543E+001  0.99998334E-002 -0.14265860E-011
  268  0.10000542E+001  0.99998334E-002 -0.14265864E-011
  269  0.10000541E+001  0.99998334E-002 -0.14265868E-011
  270  0.10000539E+001  0.99998334E-002 -0.14265872E-011
  271  0.10000538E+001  0.99998334E-002 -0.14265876E-011
  272  0.10000536E+001  0.99998334E-002 -0.14265880E-011
  273  0.10000535E+001  0.99998334E-002 -0.14265884E-011
  274  0.10000533E+001  0.99998334E-002 -0.14265888E-011
  275  0.10000532E+001  0.99998334E-002 -0.14265892E-011
  276  0.10000531E+001  0.99998334E-002 -0.14265896E-011
  277  0.10000529E+001  0.99998334E-002 -0.14265900E-011
  278  0.10000528E+001  0.99998334E-002 -0.14265904E-011
  279  0.10000526E+001  0.99998334E-002 -0.14265908E-011
  280  0.10000525E+001  0.99998334E-002 -0.14265912E-011
  281  0.10000523E+001  0.99998334E-002 -0.14265916E-011
  282  0.10000522E+001  0.99998334E-002 -0.14265920E-011
  283  0.10000521E+001  0.99998334E-002 -0.14265924E-011
  284  0.10000519E+001  0.99998334E-002 -0.14265928E-011
  285  0.10000518E+001  0.99998334E-002 -0.14265932E-011
  286  0.10000516E+001  0.99998334E-002 -0.14265936E-011
  287  0.10000515E+001  0.99998334E-002 -0.14265940E-011
  288  0.10000514E+001  0.99998334E-002 -0.14265944E-011
  289  0.10000512E+001  0.99998334E-002 -0.14265949E-011
  290  0.10000511E+001  0.99998334E-002 -0.14265953E-011
  291  0.10000509E+001  0.99998334E-002 -0.14265957E-011
  292  0.10000508E+001  0.99998334E-002 -0.14265961E-011
  293  0.10000506E+001  0.99998334E-002 -0.14265965E-011
  294  0.10000505E+001  0.99998334E-002 -0.14265969E-011
  295  0.10000504E+001  0.99998334E-002 -0.14265973E-011
  296  0.10000502E+001  0.99998334E-002 -0.14265977E-011
  297  0.10000501E+001  0.99998334E-002 -0.14265981E-011
  298  0.10000499E+001  0.99998334E-002 -0.14265985E-011
  299  0.10000498E+001  0.99998334E-002 -0.14265989E-011
  300  0.10000496E+001  0.99998334E-002 -0.14265993E-011
  301  0.10000495E+001  0.99998334E-002 -0.14265997E-011
  302  0.10000494E+001  0.99998334E-002 -0.14266001E-011
  303  0.10000492E+001  0.99998334E-002 -0.14266005E-011
  304  0.10000491E+001  0.99998334E-002 -0.14266009E-011
  305  0.10000489E+001  0.99998334E-002 -0.14266013E-011
  306  0.10000488E+001  0.99998334E-002 -0.14266017E-011
  307  0.10000487E+001  0.99998334E-002 -0.14266021E-011
  308  0.10000485E+001  0.99998334E-002 -0.14266025E-011
  309  0.10000484E+001  0.99998334E-002 -0.14266029E-011
  310  0.10000482E+001  0.99998334E-002 -0.14266033E-011
  311  0.10000481E+001  0.99998334E-002 -0.14266037E-011
  312  0.10000479E+001  0.99998334E-002 -0.14266041E-011
  313  0.10000478E+001  0.99998334E-002 -0.14266045E-011
  314  0.10000477E+001  0.99998334E-002 -0.14266050E-011
  315  0.10000475E+001  0.99998334E-002 -0.14266054E-011
  316  0.10000474E+001  0.99998334E-002 -0.14266058E-011
  317  0.10000472E+001  0.99998334E-002 -0.14266062E-011
  318  0.10000471E+001  0.99998334E-002 -0.14266066E-011
  319  0.10000469E+001  0.99998334E-002 -0.14266070E-011
  320  0.10000468E+001  0.99998334E-002 -0.14266074E-011
  321  0.10000467E+001  0.99998334E-002 -0.14266078E-011
  322  0.10000465E+001  0.99998334E-002 -0.14266082E-011
  323  0.10000464E+001  0.99998334E-002 -0.14266086E-011
  324  0.10000462E+001  0.99998334E-002 -0.14266090E-011
  325  0.10000461E+001  0.99998334E-002 -0.14266094E-011
  326  0.10000460E+001  0.99998334E-002 -0.14266098E-011
  327  0.10000458E+001  0.99998334E-002 -0.14266102E-011
  328  0.10000457E+001  0.99998334E-002 -0.14266106E-011
  329  0.10000455E+001  0.99998334E-002 -0.14266110E-011
  330  0.10000454E+001  0.99998334E-002 -0.14266114E-011
  331  0.10000452E+001  0.99998334E-002 -0.14266118E-011
  332  0.10000451E+001  0.99998334E-002 -0.14266122E-011
  333  0.10000450E+001  0.99998334E-002 -0.14266126E-011
  334  0.10000448E+001  0.99998334E-002 -0.14266130E-011
  335  0.10000447E+001  0.99998334E-002 -0.14266134E-011
  336  0.10000445E+001  0.99998334E-002 -0.14266138E-011
  337  0.10000444E+001  0.99998334E-002 -0.14266142E-011
  338  0.10000442E+001  0.99998334E-002 -0.14266146E-011
  339  0.10000441E+001  0.99998334E-002 -0.14266151E-011
  340  0.10000440E+001  0.99998334E-002 -0.14266155E-011
  341  0.10000438E+001  0.99998334E-002 -0.14266159E-011
  342  0.10000437E+001  0.99998334E-002 -0.14266163E-011
  343  0.10000435E+001  0.99998334E-002 -0.14266167E-011
  344  0.10000434E+001  0.99998334E-002 -0.14266171E-011
  345  0.10000432E+001  0.99998334E-002 -0.14266175E-011
  346  0.10000431E+001  0.99998334E-002 -0.14266179E-011
  347  0.10000430E+001  0.99998334E-002 -0.14266183E-011
  348  0.10000428E+001  0.99998334E-002 -0.14266187E-011
  349  0.10000427E+001  0.99998334E-002 -0.14266191E-011
  350  0.10000425E+001  0.99998334E-002 -0.14266195E-011
  351  0.10000424E+001  0.99998334E-002 -0.14266199E-011
  352  0.10000423E+001  0.99998334E-002 -0.14266203E-011
  353  0.10000421E+001  0.99998334E-002 -0.14266207E-011
  354  0.10000420E+001  0.99998334E-002 -0.14266211E-011
  355  0.10000418E+001  0.99998334E-002 -0.14266215E-011
  356  0.10000417E+001  0.99998334E-002 -0.14266219E-011
  357  0.10000415E+001  0.99998334E-002 -0.14266223E-011
  358  0.10000414E+001  0.99998334E-002 -0.14266227E-011
  359  0.10000413E+001  0.99998334E-002 -0.14266231E-011
  360  0.10000411E+001  0.99998334E-002 -0.14266235E-011
  361  0.10000410E+001  0.99998334E-002 -0.14266239E-011
  362  0.10000408E+001  0.99998334E-002 -0.14266243E-011
  363  0.10000407E+001  0.99998334E-002 -0.14266248E-011
  364  0.10000405E+001  0.99998334E-002 -0.14266252E-011
  365  0.10000404E+001  0.99998334E-002 -0.14266256E-011
  366  0.10000403E+001  0.99998334E-002 -0.14266260E-011
  367  0.10000401E+001  0.99998334E-002 -0.14266264E-011
  368  0.10000400E+001  0.99998334E-002 -0.14266268E-011
  369  0.10000398E+001  0.99998334E-002 -0.14266272E-011
  370  0.10000397E+001  0.99998334E-002 -0.14266276E-011
  371  0.10000396E+001  0.99998334E-002 -0.14266280E-011
  372  0.10000394E+001  0.99998334E-002 -0.14266284E-011
  373  0.10000393E+001  0.99998334E-002 -0.14266288E-011
  374  0.10000391E+001  0.99998334E-002 -0.14266292E-011
  375  0.10000390E+001  0.99998334E-002 -0.14266296E-011
  376  0.10000388E+001  0.99998334E-002 -0.14266300E-011
  377  0.10000387E+001  0.99998334E-002 -0.14266304E-011
  378  0.10000386E+001  0.99998334E-002 -0.14266308E-011
  379  0.10000384E+001  0.99998334E-002 -0.14266312E-011
  380  0.10000383E+001  0.99998334E-002 -0.14266316E-011
  381  0.10000381E+001  0.99998334E-002 -0.14266320E-011
  382  0.10000380E+001  0.99998334E-002 -0.14266324E-011
  383  0.10000378E+001  0.99998334E-002 -0.14266328E-011
  384  0.10000377E+001  0.99998334E-002 -0.14266332E-011
  385  0.10000376E+001  0.99998334E-002 -0.14266336E-011
  386  0.10000374E+001  0.99998334E-002 -0.14266340E-011
  387  0.10000373E+001  0.99998334E-002 -0.14266345E-011
  388  0.10000371E+001  0.99998334E-002 -0.14266349E-011
  389  0.10000370E+001  0.99998334E-002 -0.14266353E-011
  390  0.10000369E+001  0.99998334E-002 -0.14266357E-011
  391  0.10000367E+001  0.99998334E-002 -0.14266361E-011
  392  0.10000366E+001  0.99998334E-002 -0.14266365E-011
  393  0.10000364E+001  0.99998334E-002 -0.14266369E-011
  394  0.10000363E+001  0.99998334E-002 -0.14266373E-011
  395  0.10000361E+001  0.99998334E-002 -0.14266377E-011
  396  0.10000360E+001  0.99998334E-002 -0.14266381E-011
  397  0.10000359E+001  0.99998334E-002 -0.14266385E-011
  398  0.10000357E+001  0.99998334E-002 -0.14266389E-011
  399  0.10000356E+001  0.99998334E-002 -0.14266393E-011
  400  0.10000354E+001  0.99998334E-002 -0.14266397E-011
  401  0.10000353E+001  0.99998334E-002 -0.14266401E-011
  402  0.10000351E+001  0.99998334E-002 -0.14266405E-011
  403  0.10000350E+001  0.99998334E-002 -0.14266409E-011
  404  0.10000349E+001  0.99998334E-002 -0.14266413E-011
  405  0.10000347E+001  0.99998334E-002 -0.14266417E-011
  406  0.10000346E+001  0.99998334E-002 -0.14266421E-011
  407  0.10000344E+001  0.99998334E-002 -0.14266425E-011
  408  0.10000343E+001  0.99998334E-002 -0.14266429E-011
  409  0.10000342E+001  0.99998334E-002 -0.14266433E-011
  410  0.10000340E+001  0.99998334E-002 -0.14266437E-011
  411  0.10000339E+001  0.99998334E-002 -0.14266442E-011
  412  0.10000337E+001  0.99998334E-002 -0.14266446E-011
  413  0.10000336E+001  0.99998334E-002 -0.14266450E-011
  414  0.10000334E+001  0.99998334E-002 -0.14266454E-011
  415  0.10000333E+001  0.99998334E-002 -0.14266458E-011
  416  0.10000332E+001  0.99998334E-002 -0.14266462E-011
  417  0.10000330E+001  0.99998334E-002 -0.14266466E-011
  418  0.10000329E+001  0.99998334E-002 -0.14266470E-011
  419  0.10000327E+001  0.99998334E-002 -0.14266474E-011
  420  0.10000326E+001  0.99998334E-002 -0.14266478E-011
  421  0.10000324E+001  0.99998334E-002 -0.14266482E-011
  422  0.10000323E+001  0.99998334E-002 -0.14266486E-011
  423  0.10000322E+001  0.99998334E-002 -0.14266490E-011
  424  0.10000320E+001  0.99998334E-002 -0.14266494E-011
  425  0.10000319E+001  0.99998334E-002 -0.14266498E-011
  426  0.10000317E+001  0.99998334E-002 -0.14266502E-011
  427  0.10000316E+001  0.99998334E-002 -0.14266506E-011
  428  0.10000315E+001  0.99998334E-002 -0.14266510E-011
  429  0.10000313E+001  0.99998334E-002 -0.14266514E-011
  430  0.10000312E+001  0.99998334E-002 -0.14266518E-011
  431  0.10000310E+001  0.99998334E-002 -0.14266522E-011
  432  0.10000309E+001  0.99998334E-002 -0.14266526E-011
  433  0.10000307E+001  0.99998334E-002 -0.14266530E-011
  434  0.10000306E+001  0.99998334E-002 -0.14266534E-011
  435  0.10000305E+001  0.99998334E-002 -0.14266538E-011
  436  0.10000303E+001  0.99998334E-002 -0.14266543E-011
  437  0.10000302E+001  0.99998334E-002 -0.14266547E-011
  438  0.10000300E+001  0.99998334E-002 -0.14266551E-011
  439  0.10000299E+001  0.99998334E-002 -0.14266555E-011
  440  0.10000297E+001  0.99998334E-002 -0.14266559E-011
  441  0.10000296E+001  0.99998334E-002 -0.14266563E-011
  442  0.10000295E+001  0.99998334E-002 -0.14266567E-011
  443  0.10000293E+001  0.99998334E-002 -0.14266571E-011
  444  0.10000292E+001  0.99998334E-002 -0.14266575E-011
  445  0.10000290E+001  0.99998334E-002 -0.14266579E-011
  446  0.10000289E+001  0.99998334E-002 -0.14266583E-011
  447  0.10000288E+001  0.99998334E-002 -0.14266587E-011
  448  0.10000286E+001  0.99998334E-002 -0.14266591E-011
  449  0.10000285E+001  0.99998334E-002 -0.14266595E-011
  450  0.10000283E+001  0.99998334E-002 -0.14266599E-011
  451  0.10000282E+001  0.99998334E-002 -0.14266603E-011
